0.008937572	0.0044866945	-0.045682434	0.055049215	0.012795584	0.07936899	-0.01135103	0.023048827	-0.028040387	-0.023205483	0.06137988	-0.11499753	0.048473604	-0.039659638	0.015402978	-0.07726832
-0.029128209	0.008778837	0.0048734834	0.071768224	-0.039034348	0.06406677	-0.028381383	-0.025632422	-0.014370272	0.007574669	0.0034084974	-0.08001626	0.07947026	0.008815059	0.017667294	-0.10939486
-0.024710359	-0.033241704	-0.061942235	0.058519956	0.08202128	0.04550584	-0.01886763	-0.041678876	-0.07681574	0.011285366	-0.0015406975	-0.08252582	0.07667985	0.057460517	0.00965662	-0.12613079
-0.029398108	0.02201714	-0.04780676	0.05036091	0.05741136	0.0026087342	0.004980192	-0.10438191	-0.014287928	-0.020288173	0.01095426	-0.045492575	0.061015666	-0.017097369	-0.022570582	-0.07540946
0.07452366	0.017284764	-0.054727048	0.086592324	-0.012869848	0.09992324	-0.015680263	-0.017941944	-0.0411387	0.0025681255	0.02699318	-0.01645365	0.105808	-0.051076043	0.021304395	-0.057584003
-0.014974703	0.060797367	-0.019230196	0.062306646	-0.05239323	-0.059424322	0.0050615733	-0.06583975	-0.013133637	0.030649107	-0.03596896	-0.14388506	0.0458494	0.033802602	-0.02436926	-0.15127529
0.0511843	-0.0453965	0.033910803	0.045926753	0.009709478	0.07216035	-0.048719797	-0.03199886	-0.10681218	0.0104611805	0.040318213	-0.07566143	0.06345088	-0.027074091	0.054615505	-0.11296509
0.021593988	0.010365974	-0.033760164	-0.0021563866	-0.029685214	0.028460816	-0.008808059	-0.07386328	-0.034667734	-0.028211353	-0.02688654	-0.044868182	-0.0036196595	-0.051237933	0.034451816	-0.15635914
0.029359356	0.021205096	0.013194292	0.023081617	0.05353723	-0.010080823	0.009912571	-0.058110338	-0.06504598	0.021912882	-0.04494793	-0.105138876	0.02535843	-0.0330368	0.036493484	-0.06828833
-0.014548547	0.0017338037	0.0011557491	0.037020754	0.014458604	0.031302977	-0.09390792	-0.010109031	-0.031013845	-0.060952898	0.05411734	-0.050175976	0.11331495	0.038740326	0.029710777	-0.11451069
0.039582003	0.06598945	-0.008975872	0.091885015	0.053467225	0.042795252	-0.054057866	0.019319974	0.029325908	-0.014413384	0.10480296	-0.06877291	0.079734206	0.022667345	0.016997794	-0.05653548
0.057589334	0.017198117	0.050339047	0.060294144	0.025593795	-0.004698519	0.00344541	-0.027601635	-0.0020211567	0.012127397	0.046415724	-0.053500056	0.041888148	-0.05488643	-0.017142933	-0.099607706
0.0071744584	-0.002187709	-0.028637405	-0.0037810006	-0.010171021	0.019564701	0.05098744	-0.07420642	0.004587719	0.017747909	0.040398993	-0.040485464	0.010373941	0.0383112	0.024730982	-0.0898815
0.04365024	0.014280195	0.04672089	0.11608746	-0.014242598	0.096304715	-0.03373063	-0.0011341019	-0.105047874	-0.040013768	-0.008063808	0.030473696	-0.060711857	-0.014082317	-0.012826031	-0.058416355
0.02101722	0.010296766	-0.031635832	0.021447245	0.103220634	0.0062812315	-0.049763314	-0.015446905	-0.105437264	-0.004242838	-0.027027551	-0.03279182	0.06867503	-0.02200658	-0.0018816853	-0.063264504
0.065795265	-0.007588157	-0.04940224	0.108841665	-0.035711158	-0.008987406	-0.0037158495	-0.054950397	0.037327122	-0.025041366	0.06355839	-0.06586237	0.055141173	0.04930359	-0.028808523	0.0910508
0.053443003	-0.04848386	-0.03349602	0.05743942	-0.03579673	0.081082754	0.022767434	-0.08064484	0.0852825	-0.010145332	0.015397396	-0.08564987	0.004502385	-0.031060131	0.025505476	-0.150191
0.031129265	-0.006441817	-0.0051974324	0.10660275	-0.08177043	-0.0066232546	0.018347964	-0.001156628	0.018963486	-0.012498159	0.020325702	-0.022530999	0.07851668	0.021554088	-0.0157742	-0.15731195
0.084268615	-0.042203825	-0.0015221396	0.09421384	-0.039986003	0.0027118465	0.028066432	-0.051752478	0.06884094	0.032102693	0.048278674	-0.031572983	0.06819338	-0.032664753	-0.04630217	-0.12421137
-0.061904874	-0.07216462	0.101360135	0.078853995	-0.016439624	0.06553451	0.012884006	-0.056425914	-0.0064455676	-0.04642997	0.07196634	-0.07998165	0.07152004	0.059922047	0.0045544873	-0.03338152
-0.04107417	0.0024398232	-0.031918373	0.0041933516	-0.01423534	0.08329375	-0.04276963	-0.0061651943	-0.082537845	-0.008957418	-0.0155088445	-0.14997874	-0.009588794	-0.03415995	0.009810619	-0.108312935
-0.06603759	0.115124926	0.0009162344	0.060412176	-0.08194295	-0.04108015	0.03311564	-0.026474698	-0.12479231	0.032663487	0.079747476	-0.09369147	-0.020291008	0.010762585	0.04420398	-0.04480587
-0.022087451	-0.040272735	-0.10688992	0.047239404	0.12326343	0.005766014	-0.0612676	-0.0019516838	0.02422018	-7.330691e-05	-0.026854947	0.025178604	0.14249319	0.053555008	0.05350974	-0.03381129
-0.10539677	-0.0132944705	0.04968105	-0.005583496	0.038046714	0.0725476	0.0005116885	0.00804918	-0.08637476	-0.06727923	-0.0076911976	-0.03373465	-0.022223266	0.033724394	-0.029953998	-0.06720573
-0.044927675	0.05092167	-0.0017380994	-0.048900537	0.06376942	0.006349697	-0.027101805	-0.0064775264	-0.029816205	0.047414064	-0.07458469	-0.09614493	0.005623907	-0.11715131	-0.031356566	-0.18495311
0.083279796	0.07469698	0.010955158	-0.08122402	-0.044982612	0.014297319	0.019621575	-0.062215447	-0.094644114	0.06372238	-3.941815e-05	-0.15148221	0.011108687	-0.07958524	-0.0047040265	-0.07000472
-0.066047154	-0.032592066	-0.107053906	0.04591957	0.036045093	0.038181476	-0.0070484076	0.00071476726	0.054185737	-0.043880884	0.002351377	-0.08578577	0.0048861965	-0.00057393743	0.010642156	-0.1352356
0.030657625	0.050227396	-0.08229644	0.051643223	-0.048795074	-0.009994727	0.12002467	-0.039803315	-0.042957895	0.078293495	-0.020178445	-0.10641585	-0.017514344	0.071282715	0.021708477	-0.04970051
0.014026389	-0.023850113	0.0041130185	0.034830425	-0.06649365	-0.020849397	-0.0026564298	-0.11852109	0.003182056	-0.013053188	-0.0112211015	0.021840597	0.018646808	0.056071993	0.017009344	-0.0103832865
0.008398389	-0.010530059	-0.051801834	0.041301057	0.029527701	-0.00013817196	-0.018706404	-0.06725368	-0.08810055	-0.024791237	-0.053784966	-0.095404595	0.009221318	0.05532684	-0.08370832	-0.046653885
0.018275121	0.008563113	-0.008260532	0.005101716	-0.083438806	0.009634136	0.045795947	-0.055655953	-0.046937805	-0.044013258	-0.013199966	-0.13707067	0.0103688985	0.031697795	-0.031839844	-0.06996375
-0.022643676	0.09615375	0.017436013	0.090404496	0.012881487	0.081677936	0.030646492	-0.09568102	-0.003883571	0.017325638	-0.16639629	-0.051867444	0.07879304	-0.09922668	-0.021575494	-0.04730983
-0.014377964	-0.03459927	-0.057218473	0.018033724	-0.021000728	-0.05665298	-0.028823078	-0.074031115	0.008720028	-0.10207648	-0.069486395	0.05242714	-0.051473908	-0.0816148	0.086871035	-0.02115752
-0.027747542	0.001481604	0.0476136	0.12029861	-0.006557711	0.13111891	0.060825016	-0.027903661	-0.042196926	0.06872826	0.08270038	-0.18228424	-0.020528559	-0.024398495	0.08938108	-0.0061669596
0.018554052	-0.05651355	0.035248913	-0.08149631	0.060173698	0.026362313	-0.0009168565	0.0392422	-0.041624594	-0.0014094803	-0.10442925	-0.101784885	0.02927879	-0.021032179	0.11474623	-0.044739958
0.00795087	0.034260258	0.05659185	0.004212934	0.034908686	0.101630814	0.032545064	0.012793305	-0.046766542	0.0009416052	0.05179932	-0.051064588	0.105170876	0.051420048	-0.010353015	0.030596912
-0.046437904	-0.0025953103	0.06328684	0.0370735	-0.036213342	0.2074284	-0.031415425	-0.16065611	-0.10213437	0.057923105	0.05294336	-0.008751169	0.101596564	0.046992794	-0.032261666	0.0679792
-0.11498977	0.027441293	0.03639535	0.05802616	-0.04061818	0.07920427	-0.017578645	0.1523502	-0.011400771	-0.012673937	0.041435603	0.027319308	0.05493095	-0.038371254	0.03239556	-0.05629502
-0.08243382	0.027987994	0.0035359971	0.015011222	0.007893628	-0.033268947	0.001864662	0.011802046	-0.0022702045	-0.016529726	-0.021379098	0.018213954	0.014359036	0.022907905	-0.11778213	-0.01735924
-0.0066026105	0.0086406935	-0.035341505	0.0703642	-0.00919515	-0.04933383	0.03693945	0.051677067	0.00037860818	0.080349475	0.04276118	-0.00389839	-0.096957974	-0.023662224	-0.011673951	-0.15051036
0.035961602	0.031117784	-0.031673487	-0.007349234	-0.086575665	0.036388896	0.06513923	-0.18726729	-0.032283183	-0.029497001	0.1546349	-0.16936114	-0.018248599	0.011161881	-0.050402228	-0.09497502
0.0577802	-0.024410358	-0.08665365	0.08519099	0.004277842	0.044334874	0.0021397846	0.018511925	-0.008008451	0.073363096	0.06177781	-0.023695584	0.04226938	0.031389564	-0.05755955	0.028153555
-0.0065356456	-0.04056545	-0.02428449	0.06969318	0.064479224	0.02156778	-0.050174396	-0.048203904	-0.010270402	0.008663692	0.0025840786	-0.0283967	0.054781716	0.015872916	0.024456283	-0.037999645
0.0935289	0.018979894	-0.044456035	0.058136176	-0.017551111	-0.06821606	0.011108715	-0.01662815	-0.11989469	-0.043243155	0.0238526	0.009643573	-0.022657696	-0.023864707	0.09151921	-0.14672153
0.019886335	0.083522625	-0.09876655	-0.0800004	-0.026032269	0.0987643	0.029643124	-0.028957766	0.007902908	0.06602376	-0.039975874	-0.071501344	-0.007747667	-0.096355446	-0.096491985	-0.01025555
-0.030221852	0.03305447	-0.015370776	0.12416632	0.0037211995	0.031715393	-0.07164977	-0.06918814	-0.02372404	0.042506523	0.10016977	-0.08066242	0.062540814	0.025113193	0.002294054	-0.09092155
-0.041480538	0.08216625	-0.075059906	-0.0038683328	0.03673894	-0.035022333	0.061008405	-0.104132526	-0.03359427	0.0071542254	0.0023559253	-0.021037273	0.029395016	0.083180256	-0.038418334	0.049146216
-0.1292453	0.019307781	0.0043778527	0.08633644	0.05287393	0.02355484	0.043571025	-0.15555523	0.016902179	-0.03654743	0.012505859	-0.14997655	-0.030708881	-0.07490968	-0.04604357	-0.09868868
